,Amount.Requested,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,Home.Ownership_OWN,Home.Ownership_RENT,Employment.Length.NaN
1539,4500.0,11.14,0.0,444,9.73,7,2916.67,687,13.0,4265.0,0.0,4.0,0,1,0
1540,12000.0,7.62,0.0,1308,15.1,6,5666.67,777,7.0,12094.0,0.0,10.0,0,1,0
1541,30000.0,18.64,1.0,1308,4.47,5,5833.33,722,7.0,9249.0,0.0,7.0,0,0,0
1542,16000.0,21.49,1.0,87,25.76,31,5000.0,672,14.0,10881.0,0.0,5.0,0,0,0
1543,6250.0,7.9,0.0,1308,8.45,14,1916.67,722,6.0,3295.0,0.0,1.0,0,1,0
1544,9250.0,18.79,1.0,1308,19.27,1,4448.0,662,9.0,22704.0,0.0,10.0,0,0,0
1545,10000.0,12.68,0.0,1308,13.96,14,2500.0,692,6.0,10481.0,1.0,0.0,0,1,0
1546,10000.0,14.09,0.0,87,14.76,31,5000.0,677,7.0,4762.0,0.0,4.0,0,1,0
1547,19000.0,15.31,1.0,1308,27.65,10,3617.21,707,8.0,25692.0,0.0,3.0,0,1,0
1548,3500.0,10.28,0.0,200,10.0,31,15000.0,687,9.0,10976.0,0.0,0.0,0,1,0
1549,3000.0,8.9,0.0,1308,32.0,10,1000.0,702,7.0,9730.0,0.0,10.0,0,1,1
1550,2500.0,14.65,0.0,1308,23.58,10,5130.42,672,13.0,5942.0,2.0,4.0,1,0,0
1551,3600.0,16.29,0.0,1308,24.9,31,3666.67,667,16.0,11927.0,3.0,10.0,1,0,0
1552,5000.0,15.96,0.0,29,14.36,31,8166.67,662,7.0,7900.0,1.0,10.0,0,1,0
1553,24000.0,19.03,1.0,1308,3.63,5,7500.0,697,6.0,8568.0,1.0,10.0,0,1,0
1554,12700.0,11.14,0.0,1308,10.53,28,3333.33,707,6.0,8948.0,0.0,0.0,1,0,0
1555,8000.0,11.14,0.0,444,5.98,9,4333.33,712,5.0,11822.0,2.0,10.0,0,0,0
1556,5000.0,17.14,1.0,50,4.17,44,3000.0,682,4.0,760.0,1.0,10.0,0,0,0
1557,6600.0,6.03,0.0,152,16.69,26,6250.0,752,14.0,17258.0,0.0,10.0,0,0,0
1558,21850.0,15.8,0.0,444,26.29,28,10000.0,692,20.0,43173.0,1.0,4.0,0,1,0
1559,1200.0,15.8,0.0,1308,9.99,10,3833.33,667,10.0,6520.0,1.0,10.0,0,1,0
1560,24000.0,7.9,0.0,1308,13.55,11,7233.33,707,6.0,26039.0,0.0,0.0,0,0,0
1561,7750.0,13.11,0.0,444,27.28,39,4208.33,662,14.0,11840.0,0.0,2.0,0,0,0
1562,30000.0,7.51,0.0,101,1.08,31,10416.67,787,6.0,740.0,0.0,5.0,1,0,0
1563,14075.0,16.29,0.0,1308,11.02,31,10416.67,702,10.0,7653.0,3.0,10.0,0,0,0
1564,2500.0,10.59,1.0,200,2.15,20,3958.0,747,4.0,3417.0,0.0,2.0,1,0,0
1565,11600.0,6.99,0.0,1308,8.62,5,5833.33,737,8.0,2671.0,1.0,0.0,0,1,0
1566,21600.0,10.59,0.0,101,9.4,5,9000.0,722,16.0,43362.0,0.0,10.0,0,0,0
1567,18000.0,21.48,1.0,1308,15.82,31,6500.0,667,10.0,4256.0,0.0,10.0,0,1,0
1568,8000.0,10.38,0.0,1308,1.82,5,2800.0,722,5.0,2186.0,0.0,3.0,0,1,0
1569,4000.0,12.12,0.0,87,18.44,2,2250.0,682,7.0,1955.0,0.0,0.0,0,1,0
1570,12000.0,6.62,0.0,101,1.43,5,9666.67,752,5.0,4693.0,0.0,1.0,0,1,0
1571,15000.0,13.49,0.0,50,9.73,41,3000.0,707,9.0,7005.0,1.0,4.0,0,1,0
1572,8600.0,13.99,0.0,444,9.09,5,4500.0,682,6.0,11183.0,0.0,5.0,0,1,0
1573,16000.0,8.49,0.0,444,10.3,10,5416.67,737,15.0,15119.0,0.0,6.0,0,1,0
1574,12000.0,12.12,0.0,444,20.32,2,5166.67,712,9.0,10054.0,1.0,4.0,0,0,0
1575,2500.0,17.27,0.0,200,11.34,32,5833.33,667,8.0,14122.0,0.0,8.0,0,0,0
1576,20000.0,10.62,0.0,1308,12.58,2,2416.67,762,5.0,6011.0,0.0,1.0,0,0,0
1577,13000.0,10.38,0.0,1308,11.72,41,10533.33,727,13.0,37252.0,0.0,0.0,0,0,0
1578,5000.0,10.16,0.0,1308,24.5,2,6250.0,702,9.0,33705.0,0.0,6.0,0,0,0
1579,20000.0,11.14,0.0,1308,17.37,27,6650.0,717,9.0,19955.0,1.0,10.0,0,0,0
1580,2000.0,14.65,0.0,1308,16.66,5,2083.33,687,5.0,2566.0,1.0,5.0,1,0,0
1581,20000.0,12.69,0.0,1308,15.55,22,6166.67,712,6.0,22739.0,2.0,0.0,0,1,0
1582,20000.0,12.12,0.0,444,10.32,39,3750.0,722,6.0,15762.0,0.0,2.0,0,1,0
1583,35000.0,16.49,1.0,1308,7.45,11,10416.67,722,7.0,31414.0,0.0,8.0,0,0,0
1584,12000.0,17.77,0.0,444,9.86,19,3083.33,667,10.0,4390.0,0.0,4.0,0,1,0
1585,18000.0,15.31,1.0,200,22.93,10,5734.08,712,13.0,2819.0,0.0,4.0,0,1,0
1586,8000.0,13.72,0.0,39,9.67,39,7758.33,667,6.0,12110.0,1.0,2.0,0,1,0
1587,35000.0,21.97,1.0,1308,21.31,23,7833.33,687,14.0,27610.0,1.0,5.0,0,0,0
1588,2100.0,12.12,0.0,444,25.77,22,2555.16,682,8.0,21190.0,0.0,10.0,0,1,0
1589,12375.0,13.67,0.0,1308,22.42,16,2083.33,682,8.0,12226.0,0.0,3.0,0,0,0
1590,8000.0,17.27,0.0,444,7.32,31,5833.33,672,8.0,5350.0,2.0,4.0,0,1,0
1591,10000.0,13.3,0.0,87,6.31,39,10000.0,662,11.0,28653.0,0.0,10.0,1,0,0
1592,13000.0,10.74,0.0,444,15.46,5,2166.67,722,4.0,11101.0,0.0,3.0,0,1,0
1593,7500.0,10.83,0.0,444,20.91,41,7500.0,747,12.0,120338.0,0.0,2.0,0,0,0
1594,12000.0,14.09,0.0,1308,10.21,31,20833.33,697,17.0,23800.0,2.0,4.0,0,0,0
1595,14750.0,16.77,1.0,1308,17.32,29,2500.0,687,8.0,11003.0,1.0,8.0,0,0,0
1596,20000.0,13.99,0.0,1308,9.57,5,3750.0,702,13.0,9775.0,1.0,10.0,0,1,0
1597,11000.0,13.67,0.0,1308,13.44,18,4666.67,677,8.0,10482.0,0.0,6.0,0,0,0
1598,13000.0,14.27,1.0,1308,18.08,43,3302.0,722,5.0,15076.0,3.0,4.0,0,1,0
1599,15000.0,13.11,0.0,444,19.36,5,5000.0,697,10.0,16618.0,0.0,10.0,1,0,0
1600,8000.0,7.9,0.0,444,23.69,39,7083.33,727,17.0,15497.0,1.0,1.0,0,0,0
1601,35000.0,13.11,1.0,200,12.02,5,20833.33,742,13.0,40765.0,0.0,5.0,0,0,0
1602,7500.0,19.99,0.0,1308,19.06,5,3348.0,662,8.0,5322.0,0.0,10.0,0,1,0
1603,20000.0,7.9,0.0,1308,20.95,5,4333.33,752,9.0,13169.0,1.0,10.0,0,1,0
1604,20800.0,11.48,0.0,152,21.77,5,11666.67,792,6.0,682.0,1.0,10.0,1,0,0
1605,12000.0,14.11,0.0,444,7.23,11,3750.0,672,6.0,13018.0,3.0,1.0,0,0,0
1606,16475.0,14.33,1.0,1308,15.96,11,3333.33,727,7.0,5568.0,1.0,8.0,0,0,0
1607,6000.0,13.11,0.0,444,21.34,36,5416.67,687,19.0,15107.0,2.0,10.0,0,0,0
1608,16000.0,16.29,1.0,1308,5.76,26,5083.33,712,7.0,8729.0,1.0,10.0,0,0,0
1609,10000.0,18.64,1.0,1308,12.19,5,6800.0,702,24.0,8311.0,1.0,4.0,0,1,0
1610,13000.0,14.33,0.0,1308,11.08,22,3358.33,692,7.0,6327.0,1.0,10.0,0,0,0
1611,14300.0,14.09,0.0,1308,21.74,9,7750.0,697,11.0,25213.0,2.0,4.0,0,0,0
1612,10000.0,8.9,0.0,200,20.1,23,2870.42,717,11.0,18802.0,0.0,3.0,0,1,0
1613,12000.0,10.37,0.0,1308,16.98,7,3916.67,707,10.0,7489.0,0.0,3.0,0,1,0
1614,6000.0,14.09,0.0,444,9.93,5,4250.0,682,6.0,5815.0,1.0,3.0,0,1,0
1615,20000.0,17.51,1.0,444,15.97,30,5373.33,697,18.0,25058.0,0.0,3.0,0,0,0
1616,21000.0,11.14,1.0,1308,16.18,31,7083.33,707,8.0,22298.0,1.0,9.0,0,0,0
1617,2200.0,13.49,0.0,1308,3.27,43,6666.67,702,2.0,10142.0,0.0,5.0,1,0,0
1618,25000.0,22.47,1.0,444,23.62,39,5000.0,667,16.0,25348.0,1.0,3.0,0,0,0
1619,7900.0,13.67,0.0,1308,8.4,5,3000.0,677,5.0,8990.0,0.0,2.0,0,1,0
1620,10000.0,5.42,0.0,444,10.41,11,7500.0,782,11.0,11532.0,0.0,9.0,0,0,0
1621,33000.0,7.62,0.0,1308,0.26,31,30000.0,807,7.0,95435.0,0.0,10.0,0,0,0
1622,10000.0,15.62,0.0,1308,12.19,31,7500.0,672,12.0,17133.0,1.0,10.0,0,1,0
1623,15000.0,11.71,0.0,1308,11.7,10,6250.0,702,6.0,6622.0,0.0,6.0,0,1,0
1624,20000.0,18.3,1.0,1308,15.91,31,5833.0,692,5.0,16140.0,1.0,10.0,0,0,0
1625,5425.0,8.49,0.0,1308,21.16,45,6333.33,732,21.0,25996.0,3.0,10.0,0,0,0
1626,8000.0,13.11,0.0,1308,26.11,22,4166.67,677,15.0,11500.0,0.0,0.0,0,0,0
1627,10000.0,9.99,0.0,1308,14.3,16,3833.33,697,10.0,9346.0,0.0,5.0,0,0,0
1628,3000.0,14.27,0.0,1308,10.77,31,3833.0,672,11.0,5515.0,1.0,0.0,1,0,0
1629,32000.0,17.27,0.0,200,9.96,27,19166.67,707,8.0,66885.0,1.0,5.0,0,0,0
1630,5000.0,6.17,1.0,101,11.52,31,1667.0,772,6.0,1108.0,0.0,3.0,0,1,0
1631,35000.0,21.28,1.0,1308,18.21,2,7916.67,682,8.0,19789.0,2.0,10.0,0,1,0
1632,8325.0,17.77,0.0,1308,20.75,23,2000.0,667,7.0,7676.0,0.0,0.0,0,1,0
1633,9000.0,17.77,0.0,1308,13.72,5,4583.33,672,14.0,21175.0,1.0,5.0,0,1,0
1634,20000.0,11.71,1.0,1308,10.98,14,5416.67,747,10.0,20836.0,0.0,10.0,0,0,0
1635,9750.0,15.31,0.0,1308,14.13,25,2518.67,667,7.0,13209.0,0.0,10.0,1,0,0
1636,10000.0,14.96,0.0,1308,17.79,19,3750.0,672,16.0,7201.0,4.0,4.0,0,1,0
1637,12000.0,10.62,0.0,200,19.02,41,5000.0,722,9.0,11779.0,0.0,1.0,0,1,0
1638,10000.0,11.71,0.0,1308,8.4,5,4500.0,712,8.0,8404.0,1.0,3.0,0,1,0
1639,15000.0,13.11,0.0,444,29.63,11,4083.33,692,20.0,23565.0,4.0,10.0,0,1,0
1640,35000.0,8.9,0.0,1308,14.62,5,10416.67,737,9.0,21321.0,0.0,10.0,0,1,0
1641,14000.0,10.25,0.0,1308,9.26,11,8333.33,732,8.0,40267.0,1.0,10.0,0,0,0
1642,5000.0,15.8,0.0,1308,34.2,5,3750.0,667,18.0,5414.0,3.0,3.0,0,1,0
1643,20675.0,17.27,1.0,1308,13.3,20,3916.67,712,5.0,2449.0,0.0,1.0,0,1,0
1644,17000.0,13.98,0.0,1308,17.65,39,9166.67,702,14.0,16230.0,4.0,3.0,0,0,0
1645,3000.0,13.75,0.0,1308,19.3,10,1000.0,667,12.0,2545.0,4.0,0.0,0,1,0
1646,15000.0,13.06,0.0,20,22.69,10,3750.0,687,12.0,21016.0,0.0,10.0,0,0,0
1647,15000.0,12.12,0.0,21,3.41,31,3166.67,722,5.0,3338.0,0.0,3.0,0,1,0
1648,20125.0,7.62,0.0,152,4.29,41,3750.0,832,13.0,73952.0,0.0,1.0,0,0,0
1649,6000.0,7.88,0.0,21,9.6,35,5500.0,732,6.0,790.0,1.0,3.0,0,0,0
1650,14675.0,13.11,0.0,1308,19.2,19,4416.67,697,16.0,17930.0,2.0,10.0,0,0,0
1651,5000.0,15.31,0.0,1308,4.91,5,7083.33,667,12.0,8225.0,1.0,5.0,0,1,0
1652,6000.0,6.62,0.0,1308,3.88,27,5000.0,762,5.0,4242.0,0.0,1.0,0,0,0
1653,9000.0,15.27,0.0,1308,24.06,4,4500.0,672,10.0,8533.0,1.0,10.0,0,1,0
1654,25000.0,10.36,1.0,1308,11.22,28,7916.67,757,6.0,36534.0,1.0,2.0,0,1,0
1655,24000.0,11.12,1.0,152,11.99,6,5686.67,777,6.0,1726.0,2.0,2.0,1,0,0
1656,6000.0,13.99,0.0,152,12.98,46,10000.0,667,9.0,8230.0,0.0,5.0,0,0,0
1657,9200.0,7.49,0.0,444,21.52,35,2416.67,732,10.0,21323.0,1.0,10.0,0,1,0
1658,4000.0,18.64,1.0,1308,19.15,22,4000.0,677,9.0,16543.0,2.0,6.0,0,1,0
1659,12000.0,13.11,0.0,444,8.05,10,3416.67,687,6.0,7708.0,0.0,4.0,0,0,0
1660,10000.0,19.91,0.0,1308,23.35,6,6000.0,682,25.0,19424.0,1.0,5.0,0,0,0
1661,18750.0,18.25,1.0,1308,12.54,6,4833.33,677,13.0,11232.0,2.0,10.0,0,0,0
1662,35000.0,7.9,0.0,152,20.7,39,12083.33,792,10.0,28864.0,0.0,10.0,0,0,0
1663,35000.0,17.27,1.0,1308,27.13,21,10000.0,707,11.0,42867.0,0.0,1.0,1,0,0
1664,15000.0,15.21,0.0,1308,19.1,39,5132.0,682,4.0,34044.0,1.0,3.0,0,1,0
1665,18000.0,10.99,1.0,1308,15.35,5,5666.67,752,12.0,1372.0,0.0,2.0,0,1,0
1666,21850.0,13.99,1.0,1308,17.95,31,3750.0,732,5.0,7102.0,0.0,3.0,0,1,0
1667,18000.0,13.49,1.0,1308,28.35,20,13333.33,742,23.0,39592.0,0.0,0.0,0,0,0
1668,18500.0,12.99,0.0,1308,7.96,31,5000.0,687,6.0,13490.0,0.0,10.0,0,1,0
1669,10000.0,11.71,0.0,1308,5.98,16,3746.58,697,5.0,9005.0,0.0,2.0,0,0,0
1670,2400.0,10.74,0.0,444,11.2,31,2000.0,707,4.0,3055.0,0.0,10.0,0,1,0
1671,2000.0,6.17,0.0,101,2.63,5,1600.0,747,9.0,736.0,0.0,3.0,0,1,0
1672,35000.0,18.49,0.0,1308,16.33,31,11000.0,707,15.0,13766.0,1.0,10.0,0,1,1
1673,12000.0,8.9,1.0,50,9.75,5,9866.0,797,9.0,2787.0,0.0,4.0,0,0,0
1674,17000.0,13.11,0.0,1308,16.92,5,5083.33,692,10.0,8890.0,0.0,7.0,0,1,0
1675,13600.0,8.9,0.0,1308,10.94,43,10000.0,722,15.0,18028.0,0.0,10.0,0,1,0
1676,10000.0,11.71,0.0,29,2.18,5,5500.0,722,3.0,5623.0,0.0,4.0,0,1,0
1677,5000.0,7.62,0.0,1308,17.1,10,1750.0,727,7.0,8162.0,0.0,4.0,0,1,0
1678,8000.0,7.9,0.0,1308,22.83,16,3750.0,727,8.0,2719.0,2.0,6.0,0,0,0
1679,24250.0,18.62,1.0,1308,22.74,36,5000.0,687,13.0,14392.0,1.0,2.0,0,1,0
1680,12825.0,17.77,0.0,1308,24.41,5,3416.67,672,15.0,8539.0,1.0,10.0,0,0,0
1681,30000.0,24.33,1.0,1308,11.24,5,11250.0,672,12.0,41592.0,0.0,6.0,0,1,0
1682,10400.0,13.11,0.0,1308,7.59,31,6166.67,697,10.0,14193.0,0.0,7.0,1,0,0
1683,12300.0,13.11,0.0,1308,8.01,20,3083.33,687,6.0,6162.0,0.0,9.0,1,0,0
1684,10000.0,12.12,0.0,444,16.93,6,3816.67,712,8.0,10830.0,2.0,7.0,0,0,0
1685,5000.0,9.91,0.0,1308,28.77,32,3166.67,752,3.0,0.0,1.0,10.0,0,1,1
1686,3000.0,19.99,1.0,200,19.63,41,4416.67,712,4.0,0.0,1.0,5.0,0,0,0
1687,15000.0,12.99,1.0,1308,17.45,31,5666.67,717,13.0,10855.0,0.0,3.0,0,1,0
1688,35000.0,23.76,1.0,1308,24.22,31,7331.25,667,16.0,28687.0,2.0,4.0,0,1,0
1689,10000.0,10.74,0.0,87,22.74,31,5416.67,712,4.0,20143.0,1.0,10.0,0,0,0
1690,6500.0,10.38,1.0,152,6.86,17,2738.67,757,10.0,2345.0,1.0,8.0,0,0,0
1691,15000.0,11.86,1.0,1308,16.38,19,6166.67,732,6.0,42971.0,0.0,10.0,0,0,0
1692,20000.0,6.54,1.0,1308,12.36,31,5000.0,797,9.0,7960.0,2.0,10.0,1,0,0
1693,2000.0,13.11,0.0,1308,19.13,17,2916.67,672,7.0,4376.0,0.0,10.0,0,1,0
1694,5000.0,7.9,0.0,39,16.44,26,2298.75,722,10.0,12346.0,0.0,10.0,0,0,0
1695,5000.0,15.31,0.0,152,20.54,7,4166.67,677,18.0,12929.0,3.0,10.0,0,0,0
1696,22500.0,7.9,0.0,200,19.93,14,5208.33,757,5.0,22876.0,0.0,10.0,1,0,0
1697,6000.0,6.03,0.0,200,11.41,31,6250.0,782,9.0,89985.0,2.0,10.0,0,0,1
1698,18000.0,18.75,1.0,1308,23.34,39,5416.67,697,10.0,14744.0,2.0,2.0,0,0,0
1699,21000.0,19.05,1.0,1308,16.24,39,8416.67,687,8.0,8764.0,2.0,5.0,0,1,0
1700,5300.0,7.9,0.0,30,12.82,5,5500.0,727,8.0,9996.0,2.0,1.0,0,1,0
1701,6000.0,10.38,0.0,1308,6.61,11,2300.0,722,5.0,4006.0,1.0,2.0,0,1,0
1702,3000.0,14.09,0.0,1308,12.36,26,4789.33,682,9.0,1353.0,2.0,10.0,0,1,0
1703,9000.0,9.76,0.0,444,18.67,31,5833.33,707,12.0,12035.0,0.0,10.0,0,0,0
1704,3000.0,18.25,0.0,1308,23.18,2,4820.0,662,23.0,7949.0,3.0,7.0,0,0,0
1705,26500.0,9.76,1.0,87,17.19,31,5416.67,787,13.0,9966.0,0.0,10.0,0,0,0
1706,7500.0,16.4,0.0,1308,13.34,5,4166.67,662,8.0,7430.0,0.0,0.0,0,1,0
1707,4000.0,10.16,0.0,101,4.58,14,3168.0,717,5.0,6916.0,2.0,0.0,0,1,0
1708,10000.0,17.99,1.0,50,8.93,5,4300.0,687,4.0,37.0,1.0,10.0,0,1,0
1709,2200.0,15.23,0.0,1308,16.2,5,2500.0,677,7.0,2476.0,2.0,2.0,0,1,0
1710,7000.0,13.16,0.0,50,22.32,5,3041.67,702,13.0,15394.0,1.0,0.0,0,0,0
1711,10000.0,15.8,0.0,1308,13.32,4,5000.0,672,16.0,11286.0,1.0,0.0,0,1,0
1712,24575.0,16.29,0.0,1308,19.6,11,5250.0,697,8.0,20858.0,2.0,10.0,0,0,0
1713,17000.0,11.49,0.0,1308,13.69,21,5083.33,697,9.0,13883.0,0.0,4.0,0,1,0
1714,7200.0,7.9,0.0,1308,7.98,11,5666.67,722,5.0,8783.0,0.0,3.0,0,1,0
1715,7200.0,12.12,0.0,444,29.38,5,4166.67,682,12.0,5165.0,0.0,10.0,0,1,0
1716,20000.0,6.17,0.0,1308,12.27,20,8083.33,772,13.0,29813.0,1.0,10.0,0,0,0
1717,12000.0,6.62,0.0,444,21.66,26,5250.0,742,11.0,20639.0,0.0,0.0,0,1,0
1718,9600.0,14.46,1.0,1308,10.27,9,5500.0,682,8.0,8359.0,2.0,3.0,0,1,0
1719,12000.0,15.31,0.0,1308,25.86,19,3333.33,667,9.0,10310.0,0.0,10.0,1,0,1
1720,14675.0,14.33,0.0,444,26.92,5,3150.0,687,9.0,7246.0,1.0,8.0,0,1,0
1721,16800.0,14.33,1.0,1308,21.75,45,6666.67,677,14.0,23740.0,0.0,1.0,0,0,0
1722,30000.0,10.59,0.0,152,8.15,22,22916.67,767,13.0,1945.0,0.0,4.0,0,0,0
1723,5000.0,15.21,1.0,20,10.38,5,6833.33,682,11.0,5045.0,1.0,8.0,0,1,0
1724,4500.0,8.49,0.0,444,2.54,39,2166.67,797,2.0,527.0,1.0,3.0,0,1,0
1725,4500.0,6.54,0.0,30,15.82,26,3250.0,727,16.0,6049.0,0.0,10.0,0,0,0
1726,20000.0,23.91,1.0,1308,9.47,5,11250.0,672,5.0,11168.0,0.0,0.0,0,0,0
1727,3250.0,12.73,0.0,1308,21.44,10,5000.0,677,12.0,20564.0,0.0,3.0,0,0,0
1728,16000.0,6.03,0.0,444,6.07,28,12916.67,792,8.0,26635.0,1.0,10.0,0,1,0
1729,3800.0,21.98,0.0,87,8.31,5,4333.33,682,6.0,4843.0,2.0,7.0,0,1,0
1730,33600.0,20.3,1.0,1308,13.56,11,20000.0,697,12.0,17285.0,0.0,2.0,0,0,0
1731,18000.0,20.49,1.0,1308,29.25,5,3750.0,677,18.0,8165.0,0.0,6.0,0,1,0
1732,9000.0,15.05,0.0,1308,23.75,5,5166.67,677,7.0,15149.0,1.0,1.0,0,1,0
1733,3000.0,5.79,0.0,87,8.49,6,5416.67,747,13.0,10380.0,1.0,1.0,0,1,0
1734,25000.0,13.11,0.0,1308,18.36,10,14166.67,707,21.0,96169.0,0.0,10.0,0,0,0
1735,9250.0,12.12,0.0,1308,29.46,39,3333.33,687,10.0,5440.0,0.0,10.0,0,0,0
1736,12250.0,18.75,0.0,1308,17.21,18,2916.67,667,7.0,10523.0,0.0,7.0,1,0,0
1737,15000.0,10.65,0.0,87,16.15,32,7083.33,722,14.0,338.0,2.0,9.0,0,0,0
1738,10750.0,8.9,0.0,1308,6.04,10,2750.0,767,5.0,4693.0,0.0,5.0,1,0,0
1739,6250.0,13.11,0.0,1308,28.61,7,1779.17,722,19.0,7455.0,1.0,3.0,0,1,0
1740,8000.0,14.09,0.0,152,12.06,12,5000.0,697,10.0,10976.0,1.0,6.0,0,1,0
1741,3000.0,12.69,0.0,1308,3.12,5,2083.33,717,3.0,844.0,0.0,3.0,0,1,0
1742,10000.0,11.14,0.0,1308,12.92,5,2500.0,727,8.0,14257.0,0.0,3.0,0,1,0
1743,12200.0,21.48,1.0,444,9.12,1,6666.67,697,9.0,17282.0,0.0,10.0,0,1,0
1744,9600.0,14.33,0.0,1308,20.69,23,2750.0,672,16.0,11518.0,0.0,10.0,0,0,0
1745,5600.0,12.92,0.0,1308,8.2,5,2500.0,662,6.0,18718.0,2.0,4.0,0,1,0
1746,13475.0,12.12,0.0,444,19.46,19,2250.0,717,3.0,11674.0,0.0,0.0,0,0,0
1747,25000.0,15.31,0.0,1308,13.0,5,5416.67,687,10.0,22824.0,0.0,6.0,0,1,0
1748,4350.0,5.99,0.0,20,3.12,5,2600.0,782,5.0,866.0,0.0,0.0,1,0,0
1749,7000.0,18.49,0.0,39,15.92,14,5000.0,662,11.0,13665.0,1.0,5.0,0,1,0
1750,19000.0,7.9,0.0,1308,9.76,36,5166.67,772,18.0,43617.0,2.0,10.0,0,0,0
1751,25475.0,19.03,1.0,1308,21.98,10,5000.67,682,17.0,24081.0,1.0,0.0,0,1,0
1752,1400.0,12.69,0.0,200,5.93,28,4583.33,702,3.0,1029.0,0.0,1.0,1,0,0
1753,4000.0,11.71,1.0,50,13.17,35,3500.0,707,6.0,5915.0,0.0,3.0,0,1,0
1754,15000.0,12.12,0.0,1308,14.22,10,5416.67,702,10.0,9237.0,0.0,0.0,0,0,0
1755,9600.0,11.14,0.0,1308,23.62,6,4389.92,717,10.0,2195.0,1.0,8.0,0,0,0
1756,10000.0,14.09,0.0,1308,17.79,5,3333.33,677,9.0,10525.0,0.0,10.0,0,1,0
1757,6000.0,13.23,0.0,1308,22.47,10,9367.0,687,13.0,33815.0,0.0,1.0,0,0,0
1758,6000.0,11.12,0.0,87,20.59,31,5750.0,707,18.0,21440.0,0.0,10.0,1,0,0
1759,15000.0,17.93,1.0,1308,8.06,12,12500.0,672,14.0,8296.0,0.0,7.0,0,1,0
1760,4000.0,11.14,0.0,200,33.8,10,3333.33,702,12.0,12922.0,0.0,4.0,0,0,0
1761,32000.0,16.29,1.0,1308,15.14,4,7055.0,727,8.0,16174.0,1.0,6.0,0,1,0
1762,24250.0,11.83,0.0,101,4.79,5,12000.0,757,10.0,2097.0,1.0,0.0,0,1,0
1763,9000.0,11.49,1.0,21,13.87,39,10000.0,752,10.0,4546.0,0.0,3.0,0,0,0
1764,4200.0,11.36,0.0,1308,7.49,39,2750.0,687,12.0,4898.0,1.0,5.0,0,0,0
1765,9000.0,14.65,0.0,444,14.36,21,2500.0,667,10.0,11540.0,0.0,0.0,0,1,0
1766,10625.0,7.9,0.0,1308,22.35,34,3333.33,727,15.0,15946.0,0.0,10.0,0,0,0
1767,10000.0,9.76,0.0,1308,14.08,18,5416.67,712,8.0,10560.0,0.0,3.0,0,0,0
1768,7050.0,13.49,0.0,1308,14.05,35,5624.0,682,6.0,2530.0,3.0,4.0,0,0,0
1769,7350.0,11.12,0.0,1308,20.15,34,4000.0,712,17.0,33178.0,0.0,4.0,0,0,0
1770,8450.0,7.9,0.0,1308,10.93,35,3000.0,732,6.0,7603.0,1.0,3.0,0,1,0
1771,12000.0,14.83,1.0,444,22.31,5,4186.0,687,9.0,9398.0,0.0,3.0,0,1,0
1772,14575.0,19.05,0.0,1308,24.23,34,3833.33,662,13.0,13753.0,0.0,10.0,0,1,0
1773,2500.0,13.22,0.0,1308,15.6,5,3166.67,692,10.0,3777.0,2.0,0.0,0,0,0
1774,4800.0,7.88,1.0,101,7.88,5,1600.0,767,6.0,4191.0,1.0,10.0,0,0,1
1775,12000.0,6.03,0.0,30,22.57,25,7500.0,762,8.0,5116.0,0.0,10.0,0,0,0
1776,13600.0,6.62,0.0,1308,17.31,5,11250.0,752,11.0,77377.0,1.0,4.0,0,0,0
1777,10500.0,12.12,0.0,1308,11.18,34,6666.67,712,16.0,7738.0,1.0,7.0,0,1,0
1778,5175.0,17.77,0.0,444,22.93,31,1500.0,662,9.0,8577.0,1.0,5.0,0,1,0
1779,28200.0,10.16,1.0,152,10.35,5,5900.0,782,13.0,20670.0,0.0,10.0,0,0,0
1780,2500.0,8.9,0.0,200,22.49,23,2583.33,717,7.0,5883.0,3.0,2.0,0,1,0
1781,14400.0,11.99,0.0,1308,13.48,17,10408.0,712,9.0,34354.0,1.0,5.0,0,0,0
1782,5000.0,5.79,0.0,200,9.18,31,5520.0,752,10.0,7351.0,0.0,7.0,0,1,0
1783,13750.0,14.09,0.0,444,24.77,5,3000.0,692,12.0,16734.0,1.0,1.0,0,1,0
1784,9000.0,7.88,0.0,1308,14.51,19,5708.33,727,9.0,12217.0,0.0,7.0,0,0,0
1785,20000.0,11.89,0.0,152,2.89,2,5050.0,742,6.0,6863.0,4.0,10.0,0,0,0
1786,5000.0,8.9,0.0,444,21.47,5,3000.0,717,4.0,12841.0,0.0,3.0,0,1,0
1787,20000.0,13.99,1.0,1308,31.2,31,4166.67,722,9.0,8810.0,0.0,6.0,0,1,0
1788,16000.0,17.99,0.0,1308,5.64,5,7415.83,667,10.0,21686.0,3.0,10.0,0,1,0
1789,10050.0,6.03,0.0,87,20.72,39,2500.0,752,11.0,13669.0,0.0,9.0,0,1,0
1790,8475.0,7.62,0.0,1308,15.88,5,3983.33,722,9.0,6882.0,0.0,10.0,0,1,1
1791,10000.0,14.33,0.0,87,17.44,20,3416.67,677,11.0,15891.0,0.0,2.0,0,0,0
